'bread and cake',tea,biscuits,'canned fish-meat','canned fruit','canned vegetables','breakfast food',coffee,confectionary,'frozen foods',spices,jams-spreads,'pet foods','laundry needs','tissues-paper prd','soft drinks','health food other','beverages hot',deodorants-soap,medicines,haircare,'dental needs',lotions-creams,cough-cold-pain,'meat misc',cheese,chickens,milk-cream,cold-meats,margarine,salads,'dairy foods','fruit drinks',beef,lamb,pork,poultry,'Cleaning Supplies','Household Goods',fruit,vegetables,stationary,'prepared meals',condiments,'cooking oils',Dairy,Seafood,Meat,total
?,t,?,?,?,?,?,t,t,?,?,t,t,t,t,t,?,?,?,?,?,?,t,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,high
?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,t,?,t,t,?,?,?,?,?,?,?,low
t,?,t,?,t,t,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,low
t,t,t,?,?,?,t,?,?,t,?,?,?,?,t,t,?,?,t,?,?,t,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,?,t,t,t,t,t,t,t,t,?,t,t,?,t,t,?,t,t,?,?,?,?,?,?,t,?,t,t,t,?,t,?,t,t,?,t,?,?,t,t,t,t,?,?,t,?,?,high
t,?,t,?,?,?,?,?,?,t,?,?,t,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,t,?,t,t,?,?,low
t,?,t,?,?,?,t,?,t,t,?,t,?,t,t,t,t,?,t,?,?,t,t,t,?,t,?,?,t,?,?,t,?,t,?,?,?,?,?,?,?,t,t,?,t,?,?,?,high
?,?,?,?,t,?,?,?,?,t,?,?,?,t,t,?,t,?,?,?,?,?,?,?,?,t,?,t,?,t,?,t,?,t,?,?,?,?,?,t,t,t,?,?,?,t,?,?,high
?,?,?,?,t,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
t,?,?,?,t,?,t,?,?,t,?,?,?,t,?,t,?,?,t,?,?,t,?,?,?,t,?,?,?,?,?,t,?,t,?,?,?,t,?,t,t,?,?,?,?,?,?,?,high
?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,low
t,?,?,?,t,?,t,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,low
t,?,t,?,t,?,t,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,t,?,t,t,?,?,?,?,?,low
t,?,t,t,t,t,?,?,t,t,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,t,t,?,?,?,?,?,?,high
t,?,t,?,t,t,t,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,t,?,?,?,?,?,t,?,t,t,t,?,?,?,t,?,?,high
t,?,t,?,?,?,?,?,t,t,?,t,t,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,low
t,t,t,?,t,t,?,t,t,t,t,?,t,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,high
t,?,t,?,?,?,t,?,t,t,?,t,t,t,t,t,?,?,?,?,?,t,?,?,?,t,?,t,t,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,high
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,low
t,?,t,?,?,?,t,t,?,?,?,?,t,?,t,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,t,t,t,?,?,t,?,?,?,high
t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
?,?,t,?,?,?,t,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,t,t,?,?,?,t,?,?,?,?,?,t,t,t,?,?,?,?,?,?,low
?,?,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,low
t,?,t,?,?,t,t,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,?,?,?,?,?,t,t,low
t,?,t,?,?,?,?,?,t,?,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,high
?,?,t,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,low
t,t,t,?,t,t,t,?,t,t,?,?,t,t,?,?,t,?,?,?,t,?,?,?,?,t,?,t,?,t,?,t,?,?,?,?,t,?,?,t,t,?,?,?,?,?,?,t,high
t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,t,?,t,?,?,low
t,t,t,?,t,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,t,?,?,?,?,high
?,?,?,?,t,?,?,t,t,t,?,?,?,t,t,t,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,high
t,t,t,t,t,?,t,?,?,t,?,t,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,t,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,?,high
t,?,t,?,?,t,?,?,t,t,?,t,?,t,t,t,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,?,?,high
?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,low
?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
t,?,t,?,t,?,?,?,?,t,?,t,t,?,?,t,?,?,?,?,?,t,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,low
?,?,t,?,?,?,?,?,t,t,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,high
t,t,?,?,?,?,t,?,?,t,?,?,?,t,t,t,?,?,t,?,t,?,?,?,t,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,high
?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,t,t,?,?,?,t,t,?,?,?,?,?,?,low
?,?,t,?,t,?,t,?,t,t,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,t,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,t,t,t,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,t,t,?,?,t,t,t,?,t,?,t,?,t,t,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,?,?,?,t,?,?,?,?,?,?,t,t,?,?,?,?,?,?,low
t,?,t,?,?,?,t,t,t,t,?,?,?,?,t,t,?,?,?,?,t,?,t,?,?,?,?,t,?,t,?,?,?,?,t,?,t,?,?,t,t,?,t,?,?,t,?,?,high
t,t,t,?,t,?,t,?,?,t,?,t,t,?,?,?,?,t,t,?,t,t,?,?,?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,t,high
?,t,?,t,t,?,t,?,t,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,low
t,?,t,?,?,?,?,t,?,t,?,?,?,?,t,t,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,t,?,?,?,?,?,?,?,low
t,?,?,?,?,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,high
t,?,t,?,?,?,?,?,t,t,?,t,t,?,t,?,?,?,?,t,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,low
?,?,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,low
?,?,?,?,?,?,t,?,t,?,t,?,?,?,t,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,low
t,?,t,?,?,t,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,t,t,?,?,?,t,t,?,?,?,?,t,?,?,low
?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,t,?,?,?,?,?,t,t,?,?,?,?,t,t,?,?,?,?,?,?,?,high
?,t,?,?,?,t,?,?,?,?,?,t,?,t,t,?,t,?,t,?,?,t,t,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,t,t,?,?,?,?,?,?,?,low
t,t,t,?,?,?,?,?,?,t,?,t,?,?,t,t,?,t,t,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,t,?,?,?,?,?,?,low
t,?,t,t,?,t,t,t,?,?,?,t,t,t,t,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,high
t,?,t,?,t,t,?,?,?,t,?,?,t,?,t,t,t,?,?,?,?,?,t,?,?,t,?,t,?,t,?,?,t,?,?,?,t,?,?,t,t,?,?,?,t,?,?,t,high
t,t,t,?,?,?,t,?,t,t,?,?,?,t,t,?,?,?,?,?,?,t,?,t,?,t,t,?,?,?,?,t,?,?,t,?,t,?,?,t,t,?,?,?,?,t,?,?,high
t,?,?,?,?,t,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,low
t,?,?,?,?,t,?,?,?,t,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,low
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,low
t,?,t,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,?,t,?,t,?,?,?,?,?,t,t,t,?,?,?,?,?,?,high
t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,t,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,t,?,t,t,?,?,low
t,?,t,?,?,t,t,t,?,t,?,?,t,?,t,t,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,t,?,?,t,t,t,t,?,?,t,?,?,high
?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,high
?,?,?,t,?,?,t,?,t,?,?,t,?,t,t,?,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,t,?,?,?,?,?,?,t,t,t,?,t,?,?,t,?,?,high
t,?,t,?,?,t,?,t,?,t,?,?,?,t,t,t,?,?,t,?,?,t,?,?,?,t,?,t,t,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,t,t,?,?,low
t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,low
t,?,?,?,?,?,?,?,?,t,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,t,?,?,?,low
t,t,t,?,?,t,?,?,?,t,t,?,t,?,t,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,t,?,?,t,?,?,t,t,t,t,?,?,t,?,?,high
t,t,t,?,?,?,t,?,?,t,t,?,t,t,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,high
?,?,?,?,?,?,t,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,low
t,?,?,?,?,?,t,t,t,?,?,t,?,t,t,?,t,?,?,?,?,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,t,t,?,t,?,?,t,?,?,high
t,t,t,?,?,?,?,?,t,t,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?,t,?,t,t,t,?,?,?,t,?,t,?,?,?,?,t,?,?,?,?,?,?,?,low
t,?,?,?,t,?,?,?,?,t,?,?,t,?,t,?,?,?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,t,?,?,?,?,?,?,?,t,?,?,t,t,t,t,?,?,t,?,t,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,t,?,?,t,t,?,t,?,t,t,?,?,high
t,?,t,?,?,?,?,?,t,t,?,t,?,t,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,low
t,?,t,t,?,?,t,?,t,t,?,?,t,t,t,?,?,t,?,t,?,?,?,?,?,t,?,t,?,t,?,t,?,t,?,?,t,?,?,t,t,?,t,?,?,?,?,t,high
?,?,?,?,?,?,?,?,?,t,?,?,t,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,?,?,t,?,t,t,t,?,?,?,?,?,?,high
t,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
t,t,?,?,?,t,t,?,t,?,?,t,t,t,t,?,?,?,?,t,t,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,t,t,t,t,?,t,?,?,?,high
t,?,t,t,?,t,?,?,?,t,?,t,t,t,t,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,?,?,low
t,?,?,?,t,?,t,?,t,t,?,t,?,?,t,t,?,?,?,?,t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,t,t,t,?,?,t,?,?,?,low
t,?,t,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,low
t,?,t,?,?,?,t,?,t,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,low
t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,low
t,?,t,?,t,t,?,t,t,t,?,?,t,?,t,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,t,t,?,t,?,?,?,t,?,t,t,?,?,?,?,high
t,t,t,t,t,t,t,?,?,t,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,t,t,t,?,?,?,?,?,?,high
t,t,t,?,t,t,t,?,?,t,?,t,?,?,t,t,?,?,t,?,?,t,?,?,?,?,?,t,?,t,?,?,?,t,t,?,?,?,?,t,t,?,?,?,t,?,?,?,high
?,t,?,?,?,t,t,t,?,?,?,?,t,t,t,?,?,t,t,?,t,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,high
t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
t,?,t,t,?,?,t,?,?,t,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,t,?,t,?,t,?,?,?,t,t,?,t,?,?,t,t,?,?,?,?,?,?,?,high
?,?,?,?,?,t,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,t,?,?,low
?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,low
t,?,t,?,?,?,?,?,t,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,t,?,?,low
t,?,t,?,?,?,?,?,t,t,?,t,t,t,t,t,t,?,?,?,?,?,?,t,?,t,?,t,?,t,?,t,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,high
t,?,t,?,t,t,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,t,?,t,?,?,?,?,?,low
t,t,t,t,?,?,?,?,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,low
?,t,?,t,t,?,?,t,?,?,?,?,t,t,t,t,?,?,t,?,?,t,t,?,?,?,?,t,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,high
t,?,t,?,?,?,t,t,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,low
t,t,t,?,?,?,t,?,?,t,?,?,t,?,?,?,t,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,t,?,?,t,?,?,high
t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,low
t,?,?,t,t,?,t,?,t,?,?,?,?,t,t,t,?,?,?,?,t,?,t,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,?,t,?,?,?,?,?,high
?,?,t,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,?,?,t,?,?,t,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,low
t,?,t,?,t,?,?,?,t,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,?,?,t,t,t,?,?,?,t,?,t,t,t,t,?,?,?,t,?,?,?,t,?,?,t,?,t,t,t,?,t,?,t,t,?,t,?,?,t,t,t,t,?,t,?,?,t,high
t,?,t,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,t,?,t,t,t,?,?,?,t,?,t,?,?,?,?,?,?,high
?,t,t,?,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,?,t,?,?,t,?,?,t,t,?,?,?,?,?,t,?,?,t,?,?,t,?,?,?,t,?,?,t,t,?,?,?,?,?,?,?,?,?,?,t,t,t,?,t,t,?,?,high
t,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,t,t,?,?,?,t,?,?,?,high
t,?,?,t,?,t,?,?,?,t,?,t,t,?,t,t,?,?,?,?,?,?,?,t,?,t,?,t,t,?,?,?,?,t,?,?,?,?,?,t,t,?,t,?,?,?,?,?,high
t,?,?,?,?,t,t,?,?,t,t,t,?,t,t,t,?,?,t,?,?,?,t,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,?,t,t,?,?,?,?,?,?,?,high
t,?,t,?,?,?,t,t,t,t,?,t,?,t,t,?,?,t,?,?,t,t,?,?,?,?,?,t,?,t,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,high
?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,low
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,high
t,?,t,?,?,t,?,?,?,t,?,?,t,t,t,t,t,?,?,?,?,?,?,?,?,t,?,?,t,?,?,t,?,t,?,?,t,?,?,?,?,t,?,?,?,?,?,?,high
t,?,?,?,t,t,?,t,?,t,?,?,?,t,t,?,?,?,t,?,?,t,?,?,?,?,?,t,?,t,?,?,?,?,?,t,?,?,?,t,t,?,?,?,?,?,?,?,high
t,?,t,?,?,t,t,?,t,t,?,?,?,t,t,t,?,?,t,?,t,?,?,?,?,?,t,t,t,t,?,t,?,t,?,?,?,?,?,t,t,?,t,?,?,?,?,?,high
?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,low
t,?,?,t,t,?,?,?,?,t,?,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,low
t,?,t,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,low
t,?,t,?,t,?,t,t,t,t,?,?,t,?,t,?,?,t,?,?,?,t,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,high
t,?,t,?,t,?,?,?,t,t,?,?,t,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,low
?,?,t,t,t,?,t,?,?,t,?,t,t,t,t,t,?,t,?,?,?,t,?,?,?,?,?,t,?,t,?,?,?,t,?,?,t,?,?,t,?,t,t,?,?,?,?,?,high
t,?,?,?,?,?,t,?,?,?,?,?,?,t,t,?,?,?,t,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,low
t,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,high
t,t,t,t,?,?,t,t,t,t,?,?,t,t,t,?,?,?,t,?,t,?,?,?,?,t,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,high
t,?,?,?,t,t,?,?,t,t,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,high
t,t,t,t,?,t,?,t,t,t,t,t,t,t,?,t,?,t,t,?,t,?,?,?,?,t,?,t,?,t,?,t,?,t,?,?,t,?,?,t,t,t,t,?,?,t,?,?,high
t,?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,?,?,t,?,?,t,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,t,?,t,?,?,low
t,?,t,?,?,?,t,?,t,?,?,?,?,t,t,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,t,?,?,?,?,t,?,?,?,?,?,?,high
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,high
t,?,?,?,?,t,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,?,?,?,?,?,?,?,low
t,t,t,?,?,?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,t,?,t,?,t,?,?,?,t,?,?,t,t,?,t,t,?,t,?,?,?,?,?,high
t,t,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,t,?,?,?,?,?,?,low
t,?,t,?,?,?,?,t,?,t,?,t,?,t,?,t,?,?,?,?,?,?,?,t,?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,high
t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,?,?,low
t,?,?,?,?,?,?,?,t,t,?,?,?,t,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,?,?,?,?,t,t,?,t,?,t,?,?,?,low
